"","gamma","child_weight","depth","subsample","col_subsample","eta","n_iterations","cv_rmse","std_deviation"
"1",0.2,6,11,0.8,1,0.08,553,5.3084062,0.0569876734088964
"1",0.2,6,11,0.9,1,0.01,4964,5.2541928,0.0616121739898544
"1",0.2,6,11,0.9,1,0.05,855,5.303501,0.0559969167294254
"1",0.2,6,11,0.9,1,0.08,608,5.289687,0.0554539362137817
"1",0.2,6,11,1,1,0.01,5465,5.435007,0.061270397730079
"1",0.2,6,11,1,1,0.05,1339,5.3442524,0.0454016304006738
"1",0.2,6,11,1,1,0.08,877,5.3358668,0.0545743542093015
"1",0.3,1,9,0.8,0.8,0.01,5414,5.4831274,0.0671705210597844
"1",0.3,1,9,0.8,0.8,0.05,1203,5.468834,0.0638161853576465
"1",0.3,1,9,0.8,0.8,0.08,888,5.434817,0.0624540966566744
"1",0.3,1,9,0.9,0.8,0.01,6506,5.4390718,0.0606787354825482
"1",0.3,1,9,0.9,0.8,0.05,1505,5.4092208,0.0619472909186612
"1",0.3,1,9,0.9,0.8,0.08,945,5.4271948,0.0661269655599358
"1",0.3,1,9,1,0.8,0.01,6308,5.7092254,0.0583317907066026
"1",0.3,1,9,1,0.8,0.05,1659,5.573723,0.058521663226519
"1",0.3,1,9,1,0.8,0.08,1118,5.5325238,0.064812256049024
"1",0.3,1,10,0.8,0.8,0.01,5901,5.3043518,0.0672199673739975
"1",0.3,1,10,0.8,0.8,0.05,1187,5.327857,0.0618391152200527
"1",0.3,1,10,0.8,0.8,0.08,854,5.3104414,0.0678126899498871
"1",0.3,1,10,0.9,0.8,0.01,5856,5.3184014,0.0643062407565742
"1",0.3,1,10,0.9,0.8,0.05,1353,5.303053,0.0682192607611348
"1",0.3,1,10,0.9,0.8,0.08,802,5.3232274,0.0656769596604179
"1",0.3,1,10,1,0.8,0.01,5558,5.5687664,0.0506575449843864
"1",0.3,1,10,1,0.8,0.05,1633,5.422688,0.0517733893926262
"1",0.3,1,10,1,0.8,0.08,1032,5.4035838,0.0544399753174426
"1",0.3,1,11,0.8,0.8,0.01,4283,5.2739948,0.0632979214331919
"1",0.3,1,11,0.8,0.8,0.05,1024,5.2691316,0.0626885711580859
"1",0.3,1,11,0.8,0.8,0.08,557,5.2968312,0.0595709305128171
"1",0.3,1,11,0.9,0.8,0.01,4910,5.254874,0.064869691693432
"1",0.3,1,11,0.9,0.8,0.05,1012,5.2689918,0.0582135612564687
"1",0.3,1,11,0.9,0.8,0.08,586,5.2971494,0.0543473799832579
"1",0.3,1,11,1,0.8,0.01,4846,5.4654028,0.0542334763016874
"1",0.3,1,11,1,0.8,0.05,1336,5.346592,0.0581965726207225
"1",0.3,1,11,1,0.8,0.08,578,5.4441756,0.0532040716020749
"1",0.3,1,9,0.8,0.9,0.01,5414,5.483127,0.0671702231527732
"1",0.3,1,9,0.8,0.9,0.05,1203,5.4688336,0.063816060438131
"1",0.3,1,9,0.8,0.9,0.08,888,5.4348172,0.0624543781119991
"1",0.3,1,9,0.9,0.9,0.01,6506,5.439072,0.0606783810529398
"1",0.3,1,9,0.9,0.9,0.05,1505,5.4092206,0.06194683888815
"1",0.3,1,9,0.9,0.9,0.08,945,5.4271948,0.0661269655599358
"1",0.3,1,9,1,0.9,0.01,6308,5.7092252,0.058331464279246
"1",0.3,1,9,1,0.9,0.05,1659,5.5737234,0.058521577458542
"1",0.3,1,9,1,0.9,0.08,1118,5.532524,0.0648123939536135
"1",0.3,1,10,0.8,0.9,0.01,5901,5.3043512,0.0672201066271105
"1",0.3,1,10,0.8,0.9,0.05,1187,5.3278574,0.0618393938928668
"1",0.3,1,10,0.8,0.9,0.08,854,5.3104412,0.0678123366457637
"1",0.3,1,10,0.9,0.9,0.01,5856,5.3184012,0.0643067340996081
"1",0.3,1,10,0.9,0.9,0.05,1353,5.303053,0.0682193614159146
"1",0.3,1,10,0.9,0.9,0.08,802,5.323227,0.0656768737441086
"1",0.3,1,10,1,0.9,0.01,5558,5.5687662,0.0506576064787648
"1",0.3,1,10,1,0.9,0.05,1633,5.4226882,0.0517732284463862
"1",0.3,1,10,1,0.9,0.08,1032,5.4035838,0.0544399753174426
"1",0.3,1,11,0.8,0.9,0.01,4283,5.273995,0.0632975721335241
"1",0.3,1,11,0.8,0.9,0.05,1024,5.2691312,0.0626885529659498
"1",0.3,1,11,0.8,0.9,0.08,557,5.2968308,0.0595712531658863
"1",0.3,1,11,0.9,0.9,0.01,4910,5.2548742,0.064869806256569
"1",0.3,1,11,0.9,0.9,0.05,1012,5.2689914,0.0582137636495108
"1",0.3,1,11,0.9,0.9,0.08,586,5.2971492,0.0543476464086752
"1",0.3,1,11,1,0.9,0.01,4846,5.4654028,0.0542334763016874
"1",0.3,1,11,1,0.9,0.05,1336,5.346592,0.0581965726207225
"1",0.3,1,11,1,0.9,0.08,578,5.4441756,0.0532040716020749
"1",0.3,1,9,0.8,1,0.01,5414,5.4831272,0.067170212616581
"1",0.3,1,9,0.8,1,0.05,1203,5.468834,0.0638161853576465
"1",0.3,1,9,0.8,1,0.08,888,5.434817,0.0624540966566744
"1",0.3,1,9,0.9,1,0.01,6506,5.4390718,0.0606786493106105
"1",0.3,1,9,0.9,1,0.05,1505,5.4092206,0.06194683888815
"1",0.3,1,9,0.9,1,0.08,945,5.4271948,0.0661269655599358
"1",0.3,1,9,1,1,0.01,6308,5.7092254,0.0583312694344901
"1",0.3,1,9,1,1,0.05,1659,5.5737234,0.0585220842916262
"1",0.3,1,9,1,1,0.08,1118,5.5325242,0.0648123081872767
"1",0.3,1,10,0.8,1,0.01,5901,5.3043514,0.0672201276601219
"1",0.3,1,10,0.8,1,0.05,1187,5.3278576,0.0618392396382692
"1",0.3,1,10,0.8,1,0.08,854,5.3104414,0.0678126899498871
"1",0.3,1,10,0.9,1,0.01,5856,5.3184014,0.0643064775138736
"1",0.3,1,10,0.9,1,0.05,1353,5.303053,0.068219579617554
"1",0.3,1,10,0.9,1,0.08,802,5.3232272,0.0656768589730292
"1",0.3,1,10,1,1,0.01,5558,5.5687662,0.0506576064787648
"1",0.3,1,10,1,1,0.05,1633,5.4226878,0.0517734954407688
"1",0.3,1,10,1,1,0.08,1032,5.4035832,0.0544403443354369
"1",0.3,1,11,0.8,1,0.01,4283,5.2739954,0.0632976147121152
"1",0.3,1,11,0.8,1,0.05,1024,5.2691314,0.0626883602675752
"1",0.3,1,11,0.8,1,0.08,557,5.2968308,0.0595706699018382
"1",0.3,1,11,0.9,1,0.01,4910,5.2548742,0.0648695295170487
"1",0.3,1,11,0.9,1,0.05,1012,5.2689912,0.0582139901583419
"1",0.3,1,11,0.9,1,0.08,586,5.2971494,0.0543471997202973
"1",0.3,1,11,1,1,0.01,4846,5.4654026,0.0542334576017401
"1",0.3,1,11,1,1,0.05,1336,5.3465922,0.0581963677265026
"1",0.3,1,11,1,1,0.08,578,5.4441762,0.0532043823661047
"1",0.3,2,9,0.8,0.8,0.01,5414,5.4831272,0.067170212616581
"1",0.3,2,9,0.8,0.8,0.05,1203,5.4688338,0.0638160876218204
"1",0.3,2,9,0.8,0.8,0.08,888,5.434817,0.0624540966566744
"1",0.3,2,9,0.9,0.8,0.01,6506,5.439072,0.0606786234979379
"1",0.3,2,9,0.9,0.8,0.05,1505,5.4092208,0.0619472909186612
"1",0.3,2,9,0.9,0.8,0.08,945,5.4271946,0.0661266186300174
"1",0.3,2,9,1,0.8,0.01,6308,5.7092252,0.058331464279246
"1",0.3,2,9,1,0.8,0.05,1659,5.5737234,0.058521577458542
"1",0.3,2,9,1,0.8,0.08,1118,5.532524,0.0648127224671406
"1",0.3,2,10,0.8,0.8,0.01,5901,5.3043514,0.0672201276601219
"1",0.3,2,10,0.8,0.8,0.05,1187,5.3278572,0.0618394466903122
"1",0.3,2,10,0.8,0.8,0.08,854,5.310441,0.0678123589768164
"1",0.3,2,10,0.9,0.8,0.01,5856,5.3184014,0.0643065894402763
"1",0.3,2,10,0.9,0.8,0.05,1353,5.3030528,0.0682195028343127
"1",0.3,2,10,0.9,0.8,0.08,802,5.323227,0.0656768737441086
"1",0.3,2,10,1,0.8,0.01,5558,5.568766,0.0506572450336349
"1",0.3,2,10,1,0.8,0.05,1633,5.4226878,0.0517734954407688
"1",0.3,2,10,1,0.8,0.08,1032,5.4035836,0.0544402052075578
"1",0.3,2,11,0.8,0.8,0.01,4283,5.273995,0.063297749179563
"1",0.3,2,11,0.8,0.8,0.05,1024,5.2691316,0.0626883989637705
"1",0.3,2,11,0.8,0.8,0.08,557,5.2968306,0.0595713630114489
"1",0.3,2,11,0.9,0.8,0.01,4910,5.254874,0.064869691693432
"1",0.3,2,11,0.9,0.8,0.05,1012,5.2689914,0.0582137636495108
"1",0.3,2,11,0.9,0.8,0.08,586,5.297149,0.0543471018215287
"1",0.3,2,11,1,0.8,0.01,4846,5.465403,0.0542333566580145
"1",0.3,2,11,1,0.8,0.05,1336,5.346592,0.0581965726207225
"1",0.3,2,11,1,0.8,0.08,578,5.4441756,0.0532040716020749
"1",0.3,2,9,0.8,0.9,0.01,5414,5.483127,0.0671702231527732
"1",0.3,2,9,0.8,0.9,0.05,1203,5.4688334,0.063815962700861
"1",0.3,2,9,0.8,0.9,0.08,888,5.434817,0.0624545078853597
"1",0.3,2,9,0.9,0.9,0.01,6506,5.439072,0.0606786234979379
"1",0.3,2,9,0.9,0.9,0.05,1505,5.409221,0.0619470178813923
"1",0.3,2,9,0.9,0.9,0.08,945,5.4271946,0.0661266186300174
"1",0.3,2,9,1,0.9,0.01,6308,5.7092252,0.058331464279246
"1",0.3,2,9,1,0.9,0.05,1659,5.5737232,0.0585216013431236
"1",0.3,2,9,1,0.9,0.08,1118,5.532524,0.0648123939536135
"1",0.3,2,10,0.8,0.9,0.01,5901,5.3043514,0.0672201276601219
"1",0.3,2,10,0.8,0.9,0.05,1187,5.3278576,0.0618393972693854
"1",0.3,2,10,0.8,0.9,0.08,854,5.310441,0.0678123589768164
"1",0.3,2,10,0.9,0.9,0.01,5856,5.318401,0.0643067482991117
"1",0.3,2,10,0.9,0.9,0.05,1353,5.3030528,0.0682195028343127
"1",0.3,2,10,0.9,0.9,0.08,802,5.3232272,0.0656768589730292
"1",0.3,2,10,1,0.9,0.01,5558,5.5687662,0.0506576064787648
"1",0.3,2,10,1,0.9,0.05,1633,5.422688,0.0517728746352818
"1",0.3,2,10,1,0.9,0.08,1032,5.4035834,0.0544402026762914
"1",0.3,2,11,0.8,0.9,0.01,4283,5.273995,0.0632975721335241
"1",0.3,2,11,0.8,0.9,0.05,1024,5.2691314,0.0626882834366826
"1",0.3,2,11,0.8,0.9,0.08,557,5.2968308,0.0595712531658863
"1",0.3,2,11,0.9,0.9,0.01,4910,5.254874,0.064869691693432
"1",0.3,2,11,0.9,0.9,0.05,1012,5.2689914,0.0582137636495108
"1",0.3,2,11,0.9,0.9,0.08,586,5.2971492,0.0543476464086752
"1",0.3,2,11,1,0.9,0.01,4846,5.4654028,0.0542334763016874
"1",0.3,2,11,1,0.9,0.05,1336,5.3465922,0.0581963677265026
"1",0.3,2,11,1,0.9,0.08,578,5.4441758,0.0532043974250291
"1",0.3,2,9,0.8,1,0.01,5414,5.4831274,0.0671705210597844
"1",0.3,2,9,0.8,1,0.05,1203,5.468834,0.0638161853576465
"1",0.3,2,9,0.8,1,0.08,888,5.4348172,0.0624543781119991
"1",0.3,2,9,0.9,1,0.01,6506,5.4390718,0.0606786493106105
"1",0.3,2,9,0.9,1,0.05,1505,5.409221,0.0619472565494467
"1",0.3,2,9,0.9,1,0.08,945,5.4271948,0.0661269655599358
"1",0.3,2,9,1,1,0.01,6308,5.7092254,0.0583312694344901
"1",0.3,2,9,1,1,0.05,1659,5.5737234,0.0585219354929149
"1",0.3,2,9,1,1,0.08,1118,5.532524,0.0648123939536135
"1",0.3,2,10,0.8,1,0.01,5901,5.3043512,0.0672200197988593
"1",0.3,2,10,0.8,1,0.05,1187,5.3278574,0.0618392924364495
"1",0.3,2,10,0.8,1,0.08,854,5.3104412,0.0678123366457637
"1",0.3,2,10,0.9,1,0.01,5856,5.3184012,0.0643067340996081
"1",0.3,2,10,0.9,1,0.05,1353,5.3030528,0.0682195028343127
"1",0.3,2,10,0.9,1,0.08,802,5.323227,0.0656768737441086
"1",0.3,2,10,1,1,0.01,5558,5.5687664,0.0506575449843864
"1",0.3,2,10,1,1,0.05,1633,5.422688,0.0517728746352818
"1",0.3,2,10,1,1,0.08,1032,5.4035836,0.0544402052075578
"1",0.3,2,11,0.8,1,0.01,4283,5.273995,0.063297749179563
"1",0.3,2,11,0.8,1,0.05,1024,5.2691314,0.0626885324619686
"1",0.3,2,11,0.8,1,0.08,557,5.2968308,0.059571307930533
"1",0.3,2,11,0.9,1,0.01,4910,5.254874,0.064869691693432
"1",0.3,2,11,0.9,1,0.05,1012,5.2689914,0.0582137636495108
"1",0.3,2,11,0.9,1,0.08,586,5.2971494,0.0543475333887691
"1",0.3,2,11,1,1,0.01,4846,5.4654026,0.0542335441792489
"1",0.3,2,11,1,1,0.05,1336,5.3465922,0.0581963677265026
"1",0.3,2,11,1,1,0.08,578,5.4441758,0.0532043974250291
"1",0.3,3,9,0.8,0.8,0.01,5414,5.4831274,0.0671705210597844
"1",0.3,3,9,0.8,0.8,0.05,1203,5.4688338,0.0638160822314074
"1",0.3,3,9,0.8,0.8,0.08,888,5.4348168,0.0624543884139181
"1",0.3,3,9,0.9,0.8,0.01,6506,5.4390716,0.0606787612945291
"1",0.3,3,9,0.9,0.8,0.05,1505,5.4092208,0.0619474058582268
"1",0.3,3,9,0.9,0.8,0.08,945,5.4271946,0.0661266186300174
"1",0.3,3,9,1,0.8,0.01,6308,5.7092252,0.058331464279246
"1",0.3,3,9,1,0.8,0.05,1659,5.5737228,0.0585216871096998
"1",0.3,3,9,1,0.8,0.08,1118,5.5325238,0.064812572917325
"1",0.3,3,10,0.8,0.8,0.01,5901,5.3043514,0.0672198588591195
"1",0.3,3,10,0.8,0.8,0.05,1187,5.3278572,0.0618394466903122
"1",0.3,3,10,0.8,0.8,0.08,854,5.3104412,0.0678123366457637
"1",0.3,3,10,0.9,0.8,0.01,5856,5.3184012,0.0643070716465897
"1",0.3,3,10,0.9,0.8,0.05,1353,5.303053,0.0682194711647203
"1",0.3,3,10,0.9,0.8,0.08,802,5.323227,0.0656771565736606
"1",0.3,3,10,1,0.8,0.01,5558,5.5687664,0.050657378829192
"1",0.3,3,10,1,0.8,0.05,1633,5.4226882,0.0517732284463862
"1",0.3,3,10,1,0.8,0.08,1032,5.4035836,0.0544402052075578
"1",0.3,3,11,0.8,0.8,0.01,4283,5.273995,0.0632975721335241
"1",0.3,3,11,0.8,0.8,0.05,1024,5.2691314,0.0626883602675752
"1",0.3,3,11,0.8,0.8,0.08,557,5.2968308,0.0595712531658863
"1",0.3,3,11,0.9,0.8,0.01,4910,5.2548742,0.064869806256569
"1",0.3,3,11,0.9,0.8,0.05,1012,5.2689914,0.0582139686694026
"1",0.3,3,11,0.9,0.8,0.08,586,5.2971494,0.0543471169487226
"1",0.3,3,11,1,0.8,0.01,4846,5.4654026,0.0542334576017401
"1",0.3,3,11,1,0.8,0.05,1336,5.3465924,0.0581964939033424
"1",0.3,3,11,1,0.8,0.08,578,5.4441756,0.0532040716020749
"1",0.3,3,9,0.8,0.9,0.01,5414,5.4831272,0.067170212616581
"1",0.3,3,9,0.8,0.9,0.05,1203,5.4688336,0.0638162725630488
"1",0.3,3,9,0.8,0.9,0.08,888,5.434817,0.0624540966566744
"1",0.3,3,9,0.9,0.9,0.01,6506,5.4390718,0.0606786493106105
"1",0.3,3,9,0.9,0.9,0.05,1505,5.4092208,0.0619472909186612
"1",0.3,3,9,0.9,0.9,0.08,945,5.4271948,0.0661269655599358
"1",0.3,3,9,1,0.9,0.01,6308,5.7092252,0.058331464279246
"1",0.3,3,9,1,0.9,0.05,1659,5.5737232,0.0585216013431236
"1",0.3,3,9,1,0.9,0.08,1118,5.532524,0.0648123939536135
"1",0.3,3,10,0.8,0.9,0.01,5901,5.3043514,0.0672201276601219
"1",0.3,3,10,0.8,0.9,0.05,1187,5.3278572,0.0618394466903122
"1",0.3,3,10,0.8,0.9,0.08,854,5.3104412,0.0678127122814259
"1",0.3,3,10,0.9,0.9,0.01,5856,5.3184014,0.0643065894402763
"1",0.3,3,10,0.9,0.9,0.05,1353,5.303053,0.0682193614159146
"1",0.3,3,10,0.9,0.9,0.08,802,5.3232272,0.0656768589730292
"1",0.3,3,10,1,0.9,0.01,5558,5.5687664,0.0506575449843864
"1",0.3,3,10,1,0.9,0.05,1633,5.4226876,0.0517732091823987
"1",0.3,3,10,1,0.9,0.08,1032,5.4035836,0.0544402052075578
"1",0.3,3,11,0.8,0.9,0.01,4283,5.2739952,0.0632974925771657
"1",0.3,3,11,0.8,0.9,0.05,1024,5.2691314,0.0626882834366826
"1",0.3,3,11,0.8,0.9,0.08,557,5.2968308,0.0595712531658863
"1",0.3,3,11,0.9,0.9,0.01,4910,5.2548742,0.0648695295170487
"1",0.3,3,11,0.9,0.9,0.05,1012,5.2689912,0.0582139901583419
"1",0.3,3,11,0.9,0.9,0.08,685,5.2743008,0.0560291971936053
"1",0.3,3,11,1,0.9,0.01,4846,5.4654026,0.0542336582745764
"1",0.3,3,11,1,0.9,0.05,1336,5.3465922,0.0581963677265026
"1",0.3,3,11,1,0.9,0.08,578,5.4441756,0.053203651576159
"1",0.3,3,9,0.8,1,0.01,5414,5.4831274,0.0671705210597844
"1",0.3,3,9,0.8,1,0.05,1203,5.468834,0.0638163920916788
"1",0.3,3,9,0.8,1,0.08,888,5.434817,0.0624540966566744
"1",0.3,3,9,0.9,1,0.01,6506,5.439072,0.0606786234979379
"1",0.3,3,9,0.9,1,0.05,1505,5.4092204,0.0619469881967324
"1",0.3,3,9,0.9,1,0.08,945,5.4271946,0.0661266186300174
"1",0.3,3,9,1,1,0.01,6308,5.7092254,0.0583317907066026
"1",0.3,3,9,1,1,0.05,1659,5.5737234,0.058521577458542
"1",0.3,3,9,1,1,0.08,1118,5.5325244,0.0648121292216558
"1",0.3,3,10,0.8,1,0.01,5901,5.3043516,0.0672204278551802
"1",0.3,3,10,0.8,1,0.05,1187,5.3278574,0.0618393938928668
"1",0.3,3,10,0.8,1,0.08,854,5.3104412,0.0678123366457637
"1",0.3,3,10,0.9,1,0.01,5856,5.318401,0.0643067482991117
"1",0.3,3,10,0.9,1,0.05,1353,5.3030528,0.0682195028343127
"1",0.3,3,10,0.9,1,0.08,802,5.323227,0.0656768737441086
"1",0.3,3,10,1,1,0.01,5558,5.5687662,0.0506576064787648
"1",0.3,3,10,1,1,0.05,1633,5.422688,0.0517733344956476
"1",0.3,3,10,1,1,0.08,1032,5.4035836,0.0544402052075578
"1",0.3,3,11,0.8,1,0.01,4283,5.273995,0.063297749179563
"1",0.3,3,11,0.8,1,0.05,1024,5.2691318,0.0626886866839352
"1",0.3,3,11,0.8,1,0.08,557,5.2968308,0.0595712531658863
"1",0.3,3,11,0.9,1,0.01,4910,5.254874,0.0648697797468162
"1",0.3,3,11,0.9,1,0.05,1012,5.2689912,0.0582139901583419
"1",0.3,3,11,0.9,1,0.08,586,5.297149,0.0543473404942838
"1",0.3,3,11,1,1,0.01,4846,5.4654028,0.0542334763016874
"1",0.3,3,11,1,1,0.05,1336,5.346592,0.0581965726207225
"1",0.3,3,11,1,1,0.08,578,5.4441758,0.053203977397946
"1",0.3,4,9,0.8,0.8,0.01,5414,5.4831272,0.067170212616581
"1",0.3,4,9,0.8,0.8,0.05,1203,5.468834,0.0638161853576465
"1",0.3,4,9,0.8,0.8,0.08,888,5.4348168,0.0624539595010202
"1",0.3,4,9,0.9,0.8,0.01,6506,5.439072,0.0606787250789334
"1",0.3,4,9,0.9,0.8,0.05,1505,5.4092214,0.0619469881966751
"1",0.3,4,9,0.9,0.8,0.08,945,5.4271946,0.0661266186300174
"1",0.3,4,9,1,0.8,0.01,6308,5.7092254,0.0583312694344901
"1",0.3,4,9,1,0.8,0.05,1659,5.5737232,0.0585216013431236
"1",0.3,4,9,1,0.8,0.08,1118,5.5325242,0.064812151945144
"1",0.3,4,10,0.8,0.8,0.01,5901,5.3043514,0.0672201276601219
"1",0.3,4,10,0.8,0.8,0.05,1187,5.3278572,0.0618394466903122
"1",0.3,4,10,0.8,0.8,0.08,854,5.3104414,0.0678121348096352
"1",0.3,4,10,0.9,0.8,0.01,5856,5.3184012,0.0643067340996081
"1",0.3,4,10,0.9,0.8,0.05,1353,5.3030528,0.0682195028343127
"1",0.3,4,10,0.9,0.8,0.08,802,5.323227,0.0656767582878662
"1",0.3,4,10,1,0.8,0.01,5558,5.5687664,0.0506574957083744
"1",0.3,4,10,1,0.8,0.05,1633,5.4226876,0.0517732091823987
"1",0.3,4,10,1,0.8,0.08,1032,5.4035838,0.0544399753174426
"1",0.3,4,11,0.8,0.8,0.01,4283,5.273995,0.0632971933943209
"1",0.3,4,11,0.8,0.8,0.05,1024,5.2691316,0.0626889562127438
"1",0.3,4,11,0.8,0.8,0.08,557,5.2968306,0.0595713630114489
"1",0.3,4,11,0.9,0.8,0.01,4910,5.2548742,0.0648695295170487
"1",0.3,4,11,0.9,0.8,0.05,1012,5.2689914,0.0582137636495108
"1",0.3,4,11,0.9,0.8,0.08,586,5.2971494,0.0543473799832579
"1",0.3,4,11,1,0.8,0.01,4846,5.465403,0.0542333809051057
"1",0.3,4,11,1,0.8,0.05,1336,5.346592,0.0581965726207225
"1",0.3,4,11,1,0.8,0.08,578,5.4441756,0.0532040716020749
"1",0.3,4,9,0.8,0.9,0.01,5414,5.4831272,0.067170212616581
"1",0.3,4,9,0.8,0.9,0.05,1203,5.468834,0.0638161258523149
"1",0.3,4,9,0.8,0.9,0.08,888,5.4348172,0.0624543781119991
"1",0.3,4,9,0.9,0.9,0.01,6506,5.439072,0.0606786234979379
"1",0.3,4,9,0.9,0.9,0.05,1505,5.409221,0.0619471416096327
"1",0.3,4,9,0.9,0.9,0.08,945,5.4271948,0.0661269655599358
"1",0.3,4,9,1,0.9,0.01,6308,5.7092252,0.058331464279246
"1",0.3,4,9,1,0.9,0.05,1659,5.573723,0.058521663226519
"1",0.3,4,9,1,0.9,0.08,1118,5.5325242,0.064812151945144
"1",0.3,4,10,0.8,0.9,0.01,5901,5.3043514,0.0672198384782461
"1",0.3,4,10,0.8,0.9,0.05,1187,5.3278572,0.0618394466903122
"1",0.3,4,10,0.8,0.9,0.08,854,5.3104408,0.0678125366857738
"1",0.3,4,10,0.9,0.9,0.01,5856,5.3184014,0.0643064775138736
"1",0.3,4,10,0.9,0.9,0.05,1353,5.3030528,0.0682195028343127
"1",0.3,4,10,0.9,0.9,0.08,802,5.323227,0.0656768737441086
"1",0.3,4,10,1,0.9,0.01,5558,5.5687666,0.0506575834583174
"1",0.3,4,10,1,0.9,0.05,1633,5.4226882,0.0517732284463862
"1",0.3,4,10,1,0.9,0.08,1032,5.4035836,0.0544402052075578
"1",0.3,4,11,0.8,0.9,0.01,4283,5.2739948,0.0632974499973138
"1",0.3,4,11,0.8,0.9,0.05,1024,5.2691314,0.0626885324619686
"1",0.3,4,11,0.8,0.9,0.08,557,5.2968312,0.0595709305128171
"1",0.3,4,11,0.9,0.9,0.01,4910,5.254874,0.064869691693432
"1",0.3,4,11,0.9,0.9,0.05,1012,5.2689912,0.0582139445541825
"1",0.3,4,11,0.9,0.9,0.08,586,5.297149,0.0543473404942838
"1",0.3,4,11,1,0.9,0.01,4846,5.4654026,0.0542335441792489
"1",0.3,4,11,1,0.9,0.05,1336,5.346592,0.0581965726207225
"1",0.3,4,11,1,0.9,0.08,578,5.444176,0.0532043032207425
"1",0.3,4,9,0.8,1,0.01,5414,5.4831274,0.0671705210597844
"1",0.3,4,9,0.8,1,0.05,1203,5.4688338,0.0638160822314074
"1",0.3,4,9,0.8,1,0.08,888,5.4348172,0.0624540995752548
"1",0.3,4,9,0.9,1,0.01,6506,5.4390718,0.0606786493106105
"1",0.3,4,9,0.9,1,0.05,1505,5.4092212,0.0619468685710462
"1",0.3,4,9,0.9,1,0.08,945,5.4271948,0.0661269655599358
"1",0.3,4,9,1,1,0.01,6308,5.7092254,0.0583312694344901
"1",0.3,4,9,1,1,0.05,1659,5.5737232,0.0585217501426846
"1",0.3,4,9,1,1,0.08,1118,5.532524,0.0648118577977733
"1",0.3,4,10,0.8,1,0.01,5901,5.3043514,0.0672201276601219
"1",0.3,4,10,0.8,1,0.05,1187,5.3278572,0.0618394466903122
"1",0.3,4,10,0.8,1,0.08,854,5.310441,0.0678125384836752
"1",0.3,4,10,0.9,1,0.01,5856,5.3184018,0.064306424952411
"1",0.3,4,10,0.9,1,0.05,1353,5.3030534,0.0682194065280782
"1",0.3,4,10,0.9,1,0.08,802,5.3232272,0.0656768589730292
"1",0.3,4,10,1,1,0.01,5558,5.5687664,0.0506575449843864
"1",0.3,4,10,1,1,0.05,1633,5.4226882,0.0517732284463862
"1",0.3,4,10,1,1,0.08,1032,5.4035836,0.0544402052075578
"1",0.3,4,11,0.8,1,0.01,4283,5.273995,0.0632975721335241
"1",0.3,4,11,0.8,1,0.05,1024,5.2691314,0.0626882834366826
"1",0.3,4,11,0.8,1,0.08,557,5.2968308,0.0595712531658863
"1",0.3,4,11,0.9,1,0.01,4910,5.254874,0.064869691693432
"1",0.3,4,11,0.9,1,0.05,1012,5.2689914,0.0582137636495108
"1",0.3,4,11,0.9,1,0.08,586,5.297149,0.0543471018215287
"1",0.3,4,11,1,1,0.01,4846,5.465403,0.0542333566580145
"1",0.3,4,11,1,1,0.05,1336,5.346592,0.0581965726207225
"1",0.3,4,11,1,1,0.08,578,5.4441756,0.0532040716020749
"1",0.3,5,9,0.8,0.8,0.01,5414,5.483127,0.0671703721948514
"1",0.3,5,9,0.8,0.8,0.05,1203,5.4688342,0.0638162071496277
"1",0.3,5,9,0.8,0.8,0.08,888,5.4348172,0.0624543781119991
"1",0.3,5,9,0.9,0.8,0.01,6506,5.439072,0.0606786234979379
"1",0.3,5,9,0.9,0.8,0.05,1505,5.4092206,0.0619471078246537
"1",0.3,5,9,0.9,0.8,0.08,945,5.4271948,0.0661269655599358
"1",0.3,5,9,1,0.8,0.01,6308,5.7092252,0.058331464279246
"1",0.3,5,9,1,0.8,0.05,1659,5.5737232,0.0585217501426846
"1",0.3,5,9,1,0.8,0.08,1118,5.532524,0.0648123309100719
"1",0.3,5,10,0.8,0.8,0.01,5901,5.3043514,0.0672201276601219
"1",0.3,5,10,0.8,0.8,0.05,1187,5.3278572,0.0618394466903122
"1",0.3,5,10,0.8,0.8,0.08,854,5.3104412,0.0678123366457637
"1",0.3,5,10,0.9,0.8,0.01,5856,5.318401,0.0643067482991117
"1",0.3,5,10,0.9,0.8,0.05,1353,5.3030532,0.0682192290909353
"1",0.3,5,10,0.9,0.8,0.08,802,5.323227,0.0656768737441086
"1",0.3,5,10,1,0.8,0.01,5558,5.5687664,0.0506575449843864
"1",0.3,5,10,1,0.8,0.05,1633,5.422688,0.0517728746352818
"1",0.3,5,10,1,0.8,0.08,1032,5.4035836,0.0544402052075578
"1",0.3,5,11,0.8,0.8,0.01,4283,5.2739952,0.0632978713145787
"1",0.3,5,11,0.8,0.8,0.05,1024,5.2691318,0.0626886866839352
"1",0.3,5,11,0.8,0.8,0.08,557,5.2968308,0.0595714798184821
"1",0.3,5,11,0.9,0.8,0.01,4910,5.254874,0.064869691693432
"1",0.3,5,11,0.9,0.8,0.05,1012,5.2689914,0.0582137636495108
"1",0.3,5,11,0.9,0.8,0.08,586,5.2971494,0.0543473799832579
"1",0.3,5,11,1,0.8,0.01,4846,5.4654028,0.0542333379588775
"1",0.3,5,11,1,0.8,0.05,1336,5.3465922,0.0581963677265026
